MSN,YYYYMM,Value,Column_Order,Description,Unit
PMNIBUS,199002,1.238843,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199003,1.287665,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199004,1.24609,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199005,1.476734,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199006,1.394233,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199007,1.516932,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199008,1.414627,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199009,1.145927,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199010,1.048286,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199011,1.038311,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199012,0.951648,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199013,15.293357,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199101,1.075751,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199102,0.896352,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199103,1.040806,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199104,1.177145,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199105,1.342327,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199106,1.292269,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199107,1.238825,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199108,1.427782,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199109,1.240612,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199110,1.193945,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199111,1.177607,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199112,1.116654,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199113,14.220075,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199201,1.200412,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199202,1.019244,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199203,1.123148,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199204,1.263354,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199205,1.26726,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199206,1.235668,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199207,1.381183,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199208,1.364441,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199209,1.294144,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199210,1.389446,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199211,1.216012,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199212,1.205609,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199213,14.95992,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199301,1.254835,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199302,1.139334,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199303,1.334602,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199304,1.361172,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199305,1.384081,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199306,1.398772,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199307,1.500159,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199308,1.386588,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199309,1.345418,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199310,1.515968,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199311,1.399268,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199312,1.35185,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199313,16.372048,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199401,1.276189,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199402,1.24842,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199403,1.379663,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199404,1.419959,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199405,1.501601,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199406,1.481261,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199407,1.61671,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199408,1.559092,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199409,1.548542,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199410,1.417052,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199411,1.356347,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199412,1.393325,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199413,17.198162,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199501,1.274519,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199502,1.188048,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199503,1.460551,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199504,1.311546,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199505,1.422667,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199506,1.516205,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199507,1.443798,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199508,1.492911,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199509,1.565817,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199510,1.381346,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199511,1.413257,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199512,1.353244,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199513,16.823909,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199601,1.501391,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199602,1.244802,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199603,1.490093,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199604,1.480181,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199605,1.65297,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199606,1.586327,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199607,1.608061,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199608,1.648618,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199609,1.411902,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199610,1.591445,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199611,1.441852,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199612,1.520217,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199613,18.177856,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199701,1.575492,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199702,1.394884,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199703,1.61043,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199704,1.607321,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199705,1.801053,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199706,1.718374,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199707,1.633958,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199708,1.706942,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199709,1.680666,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199710,1.768121,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199711,1.588686,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199712,1.478638,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199713,19.564566,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199801,1.637944,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199802,1.474242,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199803,1.651155,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199804,1.76808,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199805,1.826261,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199806,1.746913,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199807,1.936011,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199808,1.8655,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199809,1.693896,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199810,1.814965,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199811,1.773022,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199812,1.70203,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199813,20.890012,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199901,1.724723,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199902,1.614201,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199903,1.792672,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199904,1.823818,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199905,1.913997,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199906,1.793463,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199907,1.949676,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199908,1.851571,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199909,1.710311,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199910,1.749367,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199911,1.594915,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199912,1.605043,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,199913,21.123762,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200001,1.652624,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200002,1.711071,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200003,1.796176,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200004,1.834351,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200005,1.914705,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200006,1.948727,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200007,1.94208,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200008,2.019483,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200009,1.904387,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200010,1.817317,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200011,1.791166,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200012,1.981868,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200013,22.313967,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200101,2.086556,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200102,1.734414,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200103,2.03278,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200104,2.059787,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200105,2.080953,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200106,1.887315,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200107,1.980707,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200108,1.924674,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200109,1.931007,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200110,1.899059,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200111,1.877643,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200112,1.799585,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200113,23.294481,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200201,1.859992,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200202,1.604797,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200203,1.881508,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200204,1.91512,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200205,1.97656,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200206,1.915232,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200207,1.96169,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200208,1.961886,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200209,1.773993,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200210,1.992206,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200211,1.979476,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200212,1.79244,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200213,22.614901,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200301,1.798203,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200302,1.617073,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200303,1.994056,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200304,2.031327,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200305,2.148836,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200306,2.095998,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200307,2.137407,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200308,2.147759,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200309,2.096933,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200310,2.078231,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200311,1.898045,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200312,2.011353,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200313,24.055221,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200401,2.05311,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200402,1.973697,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200403,2.242919,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200404,2.073269,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200405,2.247357,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200406,2.203998,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200407,2.272345,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200408,2.294248,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200409,2.063531,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200410,2.252507,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200411,2.188466,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200412,2.154877,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200413,26.020325,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200501,2.198709,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200502,2.053729,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200503,2.176924,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200504,2.143422,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200505,2.298497,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200506,2.257813,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200507,2.305209,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200508,2.286135,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200509,2.166231,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200510,2.404429,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200511,2.303857,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200512,2.259788,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200513,26.854741,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200601,2.310328,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200602,2.020554,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200603,2.138612,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200604,2.121184,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200605,2.356124,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200606,2.276123,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200607,2.286232,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200608,2.432526,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200609,2.276775,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200610,2.153582,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200611,2.056805,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200612,2.104316,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200613,26.533163,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200701,2.23979,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200702,1.785177,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200703,2.314977,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200704,2.204196,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200705,2.328338,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200706,2.158134,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200707,2.231801,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200708,2.220847,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200709,2.174275,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200710,2.13053,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200711,2.028757,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200712,2.078242,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200713,25.895063,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200801,2.179732,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200802,1.851344,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200803,1.97605,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200804,2.045536,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200805,2.028462,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200806,1.988452,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200807,2.027283,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200808,2.027259,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200809,1.797588,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200810,2.110768,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200811,1.978375,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200812,1.965174,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200813,23.976023,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200901,2.047286,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200902,1.699871,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200903,1.941204,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200904,1.78741,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200905,1.734177,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200906,1.767115,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200907,1.738757,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200908,1.664247,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200909,1.716182,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200910,1.592589,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200911,1.61436,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200912,1.568817,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,200913,20.872019,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,201001,1.730633,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,201002,1.534913,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,201003,1.756608,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
PMNIBUS,201004,1.807247,6,"Total Petroleum, Excluding Biofuels, Net Imports",Quadrillion Btu
